Port Name,State,Border,Date,Measure,Value,Season
Baudette,Minnesota,Canada,1996-02-01,Trains,108,Winter
Baudette,Minnesota,Canada,1996-02-01,Trucks,586,Winter
Beecher Falls,Vermont,Canada,1996-02-01,Buses,2,Winter
Beecher Falls,Vermont,Canada,1996-02-01,Cars,7356,Winter
Beecher Falls,Vermont,Canada,1996-02-01,Trains,0,Winter
Beecher Falls,Vermont,Canada,1996-02-01,Trucks,2070,Winter
Blaine,Washington,Canada,1996-02-01,Buses,1005,Winter
Blaine,Washington,Canada,1996-02-01,Cars,297396,Winter
Blaine,Washington,Canada,1996-02-01,Trains,113,Winter
Blaine,Washington,Canada,1996-02-01,Trucks,30738,Winter
Boundary,Washington,Canada,1996-02-01,Buses,0,Winter
Boundary,Washington,Canada,1996-02-01,Cars,4819,Winter
Boundary,Washington,Canada,1996-02-01,Trains,0,Winter
Boundary,Washington,Canada,1996-02-01,Trucks,0,Winter
Bridgewater,Maine,Canada,1996-02-01,Buses,0,Winter
Bridgewater,Maine,Canada,1996-02-01,Cars,10271,Winter
Bridgewater,Maine,Canada,1996-02-01,Trains,0,Winter
Bridgewater,Maine,Canada,1996-02-01,Trucks,762,Winter
Brownsville,Texas,Mexico,1996-02-01,Buses,417,Winter
Brownsville,Texas,Mexico,1996-02-01,Cars,470060,Winter
Brownsville,Texas,Mexico,1996-02-01,Trains,84,Winter
Brownsville,Texas,Mexico,1996-02-01,Trucks,18375,Winter
Buffalo Niagara Falls,New York,Canada,1996-02-01,Buses,1938,Winter
Buffalo Niagara Falls,New York,Canada,1996-02-01,Cars,418177,Winter
Buffalo Niagara Falls,New York,Canada,1996-02-01,Trains,268,Winter
Buffalo Niagara Falls,New York,Canada,1996-02-01,Trucks,79125,Winter
Calais,Maine,Canada,1996-02-01,Buses,12,Winter
Calais,Maine,Canada,1996-02-01,Cars,104884,Winter
Calais,Maine,Canada,1996-02-01,Trains,19,Winter
Calais,Maine,Canada,1996-02-01,Trucks,8382,Winter
Calexico,California,Mexico,1996-02-01,Buses,92,Winter
Calexico,California,Mexico,1996-02-01,Cars,528890,Winter
Calexico,California,Mexico,1996-02-01,Trains,19,Winter
Calexico,California,Mexico,1996-02-01,Trucks,14946,Winter
Calexico East,California,Mexico,1996-02-01,Buses,0,Winter
Calexico East,California,Mexico,1996-02-01,Cars,0,Winter
Calexico East,California,Mexico,1996-02-01,Trains,0,Winter
Calexico East,California,Mexico,1996-02-01,Trucks,0,Winter
Carbury,North Dakota,Canada,1996-02-01,Buses,12,Winter
Carbury,North Dakota,Canada,1996-02-01,Cars,1059,Winter
Carbury,North Dakota,Canada,1996-02-01,Trains,0,Winter
Carbury,North Dakota,Canada,1996-02-01,Trucks,133,Winter
Champlain Rouses Point,New York,Canada,1996-02-01,Buses,401,Winter
Champlain Rouses Point,New York,Canada,1996-02-01,Cars,57880,Winter
Champlain Rouses Point,New York,Canada,1996-02-01,Trains,96,Winter
Champlain Rouses Point,New York,Canada,1996-02-01,Trucks,23142,Winter
Columbus,New Mexico,Mexico,1996-02-01,Buses,0,Winter
Columbus,New Mexico,Mexico,1996-02-01,Cars,28655,Winter
Columbus,New Mexico,Mexico,1996-02-01,Trains,0,Winter
Columbus,New Mexico,Mexico,1996-02-01,Trucks,107,Winter
Dalton Cache,Alaska,Canada,1996-02-01,Buses,75,Winter
Dalton Cache,Alaska,Canada,1996-02-01,Cars,441,Winter
Dalton Cache,Alaska,Canada,1996-02-01,Trains,0,Winter
Dalton Cache,Alaska,Canada,1996-02-01,Trucks,96,Winter
Danville,Washington,Canada,1996-02-01,Buses,1,Winter
Danville,Washington,Canada,1996-02-01,Cars,7887,Winter
Danville,Washington,Canada,1996-02-01,Trains,20,Winter
Danville,Washington,Canada,1996-02-01,Trucks,245,Winter
Del Bonita,Montana,Canada,1996-02-01,Buses,0,Winter
Del Bonita,Montana,Canada,1996-02-01,Cars,1520,Winter
Del Bonita,Montana,Canada,1996-02-01,Trains,0,Winter
Del Bonita,Montana,Canada,1996-02-01,Trucks,42,Winter
Del Rio,Texas,Mexico,1996-02-01,Buses,560,Winter
Del Rio,Texas,Mexico,1996-02-01,Cars,130443,Winter
Del Rio,Texas,Mexico,1996-02-01,Trains,0,Winter
Del Rio,Texas,Mexico,1996-02-01,Trucks,3024,Winter
Derby Line,Vermont,Canada,1996-02-01,Buses,193,Winter
Derby Line,Vermont,Canada,1996-02-01,Cars,46099,Winter
Derby Line,Vermont,Canada,1996-02-01,Trains,19,Winter
Derby Line,Vermont,Canada,1996-02-01,Trucks,6564,Winter
Detroit,Michigan,Canada,1996-02-01,Buses,3225,Winter
Detroit,Michigan,Canada,1996-02-01,Cars,625294,Winter
Detroit,Michigan,Canada,1996-02-01,Trains,339,Winter
Detroit,Michigan,Canada,1996-02-01,Trucks,109917,Winter
Douglas,Arizona,Mexico,1996-02-01,Buses,270,Winter
Douglas,Arizona,Mexico,1996-02-01,Cars,152886,Winter
Douglas,Arizona,Mexico,1996-02-01,Trains,0,Winter
Douglas,Arizona,Mexico,1996-02-01,Trucks,2756,Winter
Dunseith,North Dakota,Canada,1996-02-01,Buses,22,Winter
Dunseith,North Dakota,Canada,1996-02-01,Cars,3399,Winter
Dunseith,North Dakota,Canada,1996-02-01,Trains,0,Winter
Dunseith,North Dakota,Canada,1996-02-01,Trucks,1596,Winter
Eagle Pass,Texas,Mexico,1996-02-01,Buses,359,Winter
Eagle Pass,Texas,Mexico,1996-02-01,Cars,202092,Winter
Eagle Pass,Texas,Mexico,1996-02-01,Trains,120,Winter
Eagle Pass,Texas,Mexico,1996-02-01,Trucks,4295,Winter
Eastport,Idaho,Canada,1996-02-01,Buses,20,Winter
Eastport,Idaho,Canada,1996-02-01,Cars,3402,Winter
Eastport,Idaho,Canada,1996-02-01,Trains,27,Winter
Eastport,Idaho,Canada,1996-02-01,Trucks,3135,Winter
El Paso,Texas,Mexico,1996-02-01,Buses,352,Winter
El Paso,Texas,Mexico,1996-02-01,Cars,1242710,Winter
El Paso,Texas,Mexico,1996-02-01,Trains,52,Winter
El Paso,Texas,Mexico,1996-02-01,Trucks,46140,Winter
Ferry,Washington,Canada,1996-02-01,Buses,6,Winter
Ferry,Washington,Canada,1996-02-01,Cars,761,Winter
Ferry,Washington,Canada,1996-02-01,Trains,0,Winter
Ferry,Washington,Canada,1996-02-01,Trucks,284,Winter
Fort Fairfield,Maine,Canada,1996-02-01,Buses,5,Winter
Fort Fairfield,Maine,Canada,1996-02-01,Cars,16377,Winter
Fort Fairfield,Maine,Canada,1996-02-01,Trains,0,Winter
Fort Fairfield,Maine,Canada,1996-02-01,Trucks,1202,Winter
Fort Kent,Maine,Canada,1996-02-01,Buses,1,Winter
Fort Kent,Maine,Canada,1996-02-01,Cars,24412,Winter
Fort Kent,Maine,Canada,1996-02-01,Trains,0,Winter
Fort Kent,Maine,Canada,1996-02-01,Trucks,1364,Winter
Fortuna,North Dakota,Canada,1996-02-01,Buses,20,Winter
Fortuna,North Dakota,Canada,1996-02-01,Cars,856,Winter
Fortuna,North Dakota,Canada,1996-02-01,Trains,0,Winter
Fortuna,North Dakota,Canada,1996-02-01,Trucks,311,Winter
Frontier,Washington,Canada,1996-02-01,Buses,74,Winter
Frontier,Washington,Canada,1996-02-01,Cars,4338,Winter
Frontier,Washington,Canada,1996-02-01,Trains,21,Winter
Frontier,Washington,Canada,1996-02-01,Trucks,1515,Winter
Grand Portage,Minnesota,Canada,1996-02-01,Buses,120,Winter
Grand Portage,Minnesota,Canada,1996-02-01,Cars,8356,Winter
Grand Portage,Minnesota,Canada,1996-02-01,Trains,0,Winter
Grand Portage,Minnesota,Canada,1996-02-01,Trucks,2721,Winter
Hannah,North Dakota,Canada,1996-02-01,Buses,0,Winter
Hannah,North Dakota,Canada,1996-02-01,Cars,515,Winter
Hannah,North Dakota,Canada,1996-02-01,Trains,0,Winter
Hannah,North Dakota,Canada,1996-02-01,Trucks,13,Winter
Hansboro,North Dakota,Canada,1996-02-01,Buses,8,Winter
Hansboro,North Dakota,Canada,1996-02-01,Cars,695,Winter
Hansboro,North Dakota,Canada,1996-02-01,Trains,0,Winter
Hansboro,North Dakota,Canada,1996-02-01,Trucks,116,Winter
Hidalgo,Texas,Mexico,1996-02-01,Buses,3217,Winter
Hidalgo,Texas,Mexico,1996-02-01,Cars,464173,Winter
Hidalgo,Texas,Mexico,1996-02-01,Trains,0,Winter
Hidalgo,Texas,Mexico,1996-02-01,Trucks,17727,Winter
Highgate Springs,Vermont,Canada,1996-02-01,Buses,220,Winter
Highgate Springs,Vermont,Canada,1996-02-01,Cars,21534,Winter
Highgate Springs,Vermont,Canada,1996-02-01,Trains,29,Winter
Highgate Springs,Vermont,Canada,1996-02-01,Trucks,7900,Winter
Houlton,Maine,Canada,1996-02-01,Buses,24,Winter
Houlton,Maine,Canada,1996-02-01,Cars,25251,Winter
Houlton,Maine,Canada,1996-02-01,Trains,0,Winter
Houlton,Maine,Canada,1996-02-01,Trucks,7353,Winter
International Falls,Minnesota,Canada,1996-02-01,Buses,36,Winter
International Falls,Minnesota,Canada,1996-02-01,Cars,27471,Winter
International Falls,Minnesota,Canada,1996-02-01,Trains,291,Winter
International Falls,Minnesota,Canada,1996-02-01,Trucks,3640,Winter
Jackman,Maine,Canada,1996-02-01,Buses,42,Winter
Jackman,Maine,Canada,1996-02-01,Cars,13617,Winter
Jackman,Maine,Canada,1996-02-01,Trains,30,Winter
Jackman,Maine,Canada,1996-02-01,Trucks,9024,Winter
Kenneth G Ward,Washington,Canada,1996-02-01,Buses,32,Winter
Kenneth G Ward,Washington,Canada,1996-02-01,Cars,54600,Winter
Kenneth G Ward,Washington,Canada,1996-02-01,Trains,0,Winter
Kenneth G Ward,Washington,Canada,1996-02-01,Trucks,2071,Winter
Laredo,Texas,Mexico,1996-02-01,Buses,1519,Winter
Laredo,Texas,Mexico,1996-02-01,Cars,588510,Winter
Laredo,Texas,Mexico,1996-02-01,Trains,375,Winter
Laredo,Texas,Mexico,1996-02-01,Trucks,71371,Winter
Laurier,Washington,Canada,1996-02-01,Buses,9,Winter
Laurier,Washington,Canada,1996-02-01,Cars,4504,Winter
Laurier,Washington,Canada,1996-02-01,Trains,20,Winter
Laurier,Washington,Canada,1996-02-01,Trucks,1076,Winter
Limestone,Maine,Canada,1996-02-01,Buses,1,Winter
Limestone,Maine,Canada,1996-02-01,Cars,3432,Winter
Limestone,Maine,Canada,1996-02-01,Trains,0,Winter
Limestone,Maine,Canada,1996-02-01,Trucks,246,Winter
Lukeville,Arizona,Mexico,1996-02-01,Buses,43,Winter
Lukeville,Arizona,Mexico,1996-02-01,Cars,23937,Winter
Lukeville,Arizona,Mexico,1996-02-01,Trains,0,Winter
Lukeville,Arizona,Mexico,1996-02-01,Trucks,242,Winter
Madawaska,Maine,Canada,1996-02-01,Buses,6,Winter
Madawaska,Maine,Canada,1996-02-01,Cars,65144,Winter
Madawaska,Maine,Canada,1996-02-01,Trains,24,Winter
Madawaska,Maine,Canada,1996-02-01,Trucks,1442,Winter
Maida,North Dakota,Canada,1996-02-01,Buses,3,Winter
Maida,North Dakota,Canada,1996-02-01,Cars,1270,Winter
Maida,North Dakota,Canada,1996-02-01,Trains,0,Winter
Maida,North Dakota,Canada,1996-02-01,Trucks,95,Winter
Massena,New York,Canada,1996-02-01,Buses,310,Winter
Massena,New York,Canada,1996-02-01,Cars,73142,Winter
Massena,New York,Canada,1996-02-01,Trains,0,Winter
Massena,New York,Canada,1996-02-01,Trucks,2362,Winter
Metaline Falls,Washington,Canada,1996-02-01,Buses,4,Winter
Metaline Falls,Washington,Canada,1996-02-01,Cars,1925,Winter
Metaline Falls,Washington,Canada,1996-02-01,Trains,0,Winter
Metaline Falls,Washington,Canada,1996-02-01,Trucks,373,Winter
Morgan,Montana,Canada,1996-02-01,Buses,0,Winter
Morgan,Montana,Canada,1996-02-01,Cars,296,Winter
Morgan,Montana,Canada,1996-02-01,Trains,0,Winter
Morgan,Montana,Canada,1996-02-01,Trucks,110,Winter
Naco,Arizona,Mexico,1996-02-01,Buses,1,Winter
Naco,Arizona,Mexico,1996-02-01,Cars,21180,Winter
Naco,Arizona,Mexico,1996-02-01,Trains,0,Winter
Naco,Arizona,Mexico,1996-02-01,Trucks,311,Winter
Neche,North Dakota,Canada,1996-02-01,Buses,1,Winter
Neche,North Dakota,Canada,1996-02-01,Cars,3249,Winter
Neche,North Dakota,Canada,1996-02-01,Trains,0,Winter
Neche,North Dakota,Canada,1996-02-01,Trucks,759,Winter
Nighthawk,Washington,Canada,1996-02-01,Buses,0,Winter
Nighthawk,Washington,Canada,1996-02-01,Cars,573,Winter
Nighthawk,Washington,Canada,1996-02-01,Trains,0,Winter
Nighthawk,Washington,Canada,1996-02-01,Trucks,31,Winter
Nogales,Arizona,Mexico,1996-02-01,Buses,17,Winter
Nogales,Arizona,Mexico,1996-02-01,Cars,267244,Winter
Nogales,Arizona,Mexico,1996-02-01,Trains,41,Winter
Nogales,Arizona,Mexico,1996-02-01,Trucks,26478,Winter
Noonan,North Dakota,Canada,1996-02-01,Buses,1,Winter
Noonan,North Dakota,Canada,1996-02-01,Cars,3329,Winter
Noonan,North Dakota,Canada,1996-02-01,Trains,0,Winter
Noonan,North Dakota,Canada,1996-02-01,Trucks,123,Winter
Northgate,North Dakota,Canada,1996-02-01,Buses,0,Winter
Northgate,North Dakota,Canada,1996-02-01,Cars,1109,Winter
Northgate,North Dakota,Canada,1996-02-01,Trains,0,Winter
Northgate,North Dakota,Canada,1996-02-01,Trucks,736,Winter
Norton,Vermont,Canada,1996-02-01,Buses,9,Winter
Norton,Vermont,Canada,1996-02-01,Cars,5795,Winter
Norton,Vermont,Canada,1996-02-01,Trains,50,Winter
Norton,Vermont,Canada,1996-02-01,Trucks,1590,Winter
Noyes,Minnesota,Canada,1996-02-01,Buses,5,Winter
Noyes,Minnesota,Canada,1996-02-01,Cars,2110,Winter
Noyes,Minnesota,Canada,1996-02-01,Trains,115,Winter
Noyes,Minnesota,Canada,1996-02-01,Trucks,836,Winter
Ogdensburg,New York,Canada,1996-02-01,Buses,44,Winter
Ogdensburg,New York,Canada,1996-02-01,Cars,21200,Winter
Ogdensburg,New York,Canada,1996-02-01,Trains,0,Winter
Ogdensburg,New York,Canada,1996-02-01,Trucks,2149,Winter
Opheim,Montana,Canada,1996-02-01,Buses,0,Winter
Opheim,Montana,Canada,1996-02-01,Cars,526,Winter
Opheim,Montana,Canada,1996-02-01,Trains,0,Winter
Opheim,Montana,Canada,1996-02-01,Trucks,29,Winter
Oroville,Washington,Canada,1996-02-01,Buses,50,Winter
Oroville,Washington,Canada,1996-02-01,Cars,20327,Winter
Oroville,Washington,Canada,1996-02-01,Trains,0,Winter
Oroville,Washington,Canada,1996-02-01,Trucks,2158,Winter
Otay Mesa,California,Mexico,1996-02-01,Buses,1268,Winter
Otay Mesa,California,Mexico,1996-02-01,Cars,269831,Winter
Otay Mesa,California,Mexico,1996-02-01,Trains,19,Winter
Otay Mesa,California,Mexico,1996-02-01,Trucks,38871,Winter
Pembina,North Dakota,Canada,1996-02-01,Buses,155,Winter
Pembina,North Dakota,Canada,1996-02-01,Cars,10981,Winter
Pembina,North Dakota,Canada,1996-02-01,Trains,0,Winter
Pembina,North Dakota,Canada,1996-02-01,Trucks,11626,Winter
Piegan,Montana,Canada,1996-02-01,Buses,2,Winter
Piegan,Montana,Canada,1996-02-01,Cars,2684,Winter
Piegan,Montana,Canada,1996-02-01,Trains,0,Winter
Piegan,Montana,Canada,1996-02-01,Trucks,87,Winter
Pinecreek,Minnesota,Canada,1996-02-01,Buses,0,Winter
Pinecreek,Minnesota,Canada,1996-02-01,Cars,449,Winter
Pinecreek,Minnesota,Canada,1996-02-01,Trains,0,Winter
Pinecreek,Minnesota,Canada,1996-02-01,Trucks,35,Winter
Point Roberts,Washington,Canada,1996-02-01,Buses,89,Winter
Point Roberts,Washington,Canada,1996-02-01,Cars,72162,Winter
Point Roberts,Washington,Canada,1996-02-01,Trains,0,Winter
Point Roberts,Washington,Canada,1996-02-01,Trucks,405,Winter
Port Huron,Michigan,Canada,1996-02-01,Buses,104,Winter
Port Huron,Michigan,Canada,1996-02-01,Cars,127144,Winter
Port Huron,Michigan,Canada,1996-02-01,Trains,288,Winter
Port Huron,Michigan,Canada,1996-02-01,Trucks,51405,Winter
Portal,North Dakota,Canada,1996-02-01,Buses,63,Winter
Portal,North Dakota,Canada,1996-02-01,Cars,6087,Winter
Portal,North Dakota,Canada,1996-02-01,Trains,106,Winter
Portal,North Dakota,Canada,1996-02-01,Trucks,4354,Winter
Porthill,Idaho,Canada,1996-02-01,Buses,2,Winter
Porthill,Idaho,Canada,1996-02-01,Cars,8669,Winter
Porthill,Idaho,Canada,1996-02-01,Trains,0,Winter
Porthill,Idaho,Canada,1996-02-01,Trucks,399,Winter
Portland,Maine,Canada,1996-02-01,Buses,0,Winter
Portland,Maine,Canada,1996-02-01,Cars,0,Winter
Portland,Maine,Canada,1996-02-01,Trains,0,Winter
Portland,Maine,Canada,1996-02-01,Trucks,0,Winter
Presidio,Texas,Mexico,1996-02-01,Buses,32,Winter
Presidio,Texas,Mexico,1996-02-01,Cars,43509,Winter
Presidio,Texas,Mexico,1996-02-01,Trains,13,Winter
Presidio,Texas,Mexico,1996-02-01,Trucks,299,Winter
Progreso,Texas,Mexico,1996-02-01,Buses,37,Winter
Progreso,Texas,Mexico,1996-02-01,Cars,88521,Winter
Progreso,Texas,Mexico,1996-02-01,Trains,0,Winter
Progreso,Texas,Mexico,1996-02-01,Trucks,1477,Winter
Raymond,Montana,Canada,1996-02-01,Buses,9,Winter
Raymond,Montana,Canada,1996-02-01,Cars,1527,Winter
Raymond,Montana,Canada,1996-02-01,Trains,0,Winter
Raymond,Montana,Canada,1996-02-01,Trucks,1096,Winter
Richford,Vermont,Canada,1996-02-01,Buses,0,Winter
Richford,Vermont,Canada,1996-02-01,Cars,10642,Winter
Richford,Vermont,Canada,1996-02-01,Trains,11,Winter
Richford,Vermont,Canada,1996-02-01,Trucks,917,Winter
Rio Grande City,Texas,Mexico,1996-02-01,Buses,0,Winter
Rio Grande City,Texas,Mexico,1996-02-01,Cars,46248,Winter
Rio Grande City,Texas,Mexico,1996-02-01,Trains,0,Winter
Rio Grande City,Texas,Mexico,1996-02-01,Trucks,875,Winter
Roma,Texas,Mexico,1996-02-01,Buses,487,Winter
Roma,Texas,Mexico,1996-02-01,Cars,92936,Winter
Roma,Texas,Mexico,1996-02-01,Trains,0,Winter
Roma,Texas,Mexico,1996-02-01,Trucks,1003,Winter
Roosville,Montana,Canada,1996-02-01,Buses,42,Winter
Roosville,Montana,Canada,1996-02-01,Cars,3993,Winter
Roosville,Montana,Canada,1996-02-01,Trains,0,Winter
Roosville,Montana,Canada,1996-02-01,Trucks,1485,Winter
Roseau,Minnesota,Canada,1996-02-01,Buses,0,Winter
Roseau,Minnesota,Canada,1996-02-01,Cars,3653,Winter
Roseau,Minnesota,Canada,1996-02-01,Trains,0,Winter
Roseau,Minnesota,Canada,1996-02-01,Trucks,481,Winter
San Luis,Arizona,Mexico,1996-02-01,Buses,7,Winter
San Luis,Arizona,Mexico,1996-02-01,Cars,204523,Winter
San Luis,Arizona,Mexico,1996-02-01,Trains,0,Winter
San Luis,Arizona,Mexico,1996-02-01,Trucks,5034,Winter
San Ysidro,California,Mexico,1996-02-01,Buses,0,Winter
San Ysidro,California,Mexico,1996-02-01,Cars,0,Winter
San Ysidro,California,Mexico,1996-02-01,Trains,0,Winter
San Ysidro,California,Mexico,1996-02-01,Trucks,0,Winter
Santa Teresa,New Mexico,Mexico,1996-02-01,Buses,0,Winter
Santa Teresa,New Mexico,Mexico,1996-02-01,Cars,4727,Winter
Santa Teresa,New Mexico,Mexico,1996-02-01,Trains,0,Winter
Santa Teresa,New Mexico,Mexico,1996-02-01,Trucks,952,Winter
Sarles,North Dakota,Canada,1996-02-01,Buses,2,Winter
Sarles,North Dakota,Canada,1996-02-01,Cars,314,Winter
Sarles,North Dakota,Canada,1996-02-01,Trains,0,Winter
Sarles,North Dakota,Canada,1996-02-01,Trucks,62,Winter
Sasabe,Arizona,Mexico,1996-02-01,Buses,0,Winter
Sasabe,Arizona,Mexico,1996-02-01,Cars,1805,Winter
Sasabe,Arizona,Mexico,1996-02-01,Trains,0,Winter
Sasabe,Arizona,Mexico,1996-02-01,Trucks,98,Winter
Sault Sainte Marie,Michigan,Canada,1996-02-01,Buses,849,Winter
Sault Sainte Marie,Michigan,Canada,1996-02-01,Cars,111695,Winter
Sault Sainte Marie,Michigan,Canada,1996-02-01,Trains,46,Winter
Sault Sainte Marie,Michigan,Canada,1996-02-01,Trucks,4941,Winter
Scobey,Montana,Canada,1996-02-01,Buses,0,Winter
Scobey,Montana,Canada,1996-02-01,Cars,447,Winter
Scobey,Montana,Canada,1996-02-01,Trains,0,Winter
Scobey,Montana,Canada,1996-02-01,Trucks,3,Winter
Sherwood,North Dakota,Canada,1996-02-01,Buses,0,Winter
Sherwood,North Dakota,Canada,1996-02-01,Cars,1338,Winter
Sherwood,North Dakota,Canada,1996-02-01,Trains,0,Winter
Sherwood,North Dakota,Canada,1996-02-01,Trucks,148,Winter
Skagway,Alaska,Canada,1996-02-01,Buses,3,Winter
Skagway,Alaska,Canada,1996-02-01,Cars,499,Winter
Skagway,Alaska,Canada,1996-02-01,Trains,0,Winter
Skagway,Alaska,Canada,1996-02-01,Trucks,1072,Winter
St John,North Dakota,Canada,1996-02-01,Buses,0,Winter
St John,North Dakota,Canada,1996-02-01,Cars,1641,Winter
St John,North Dakota,Canada,1996-02-01,Trains,0,Winter
St John,North Dakota,Canada,1996-02-01,Trucks,87,Winter
Sumas,Washington,Canada,1996-02-01,Buses,96,Winter
Sumas,Washington,Canada,1996-02-01,Cars,88347,Winter
Sumas,Washington,Canada,1996-02-01,Trains,87,Winter
Sumas,Washington,Canada,1996-02-01,Trucks,6996,Winter
Sweetgrass,Montana,Canada,1996-02-01,Buses,80,Winter
Sweetgrass,Montana,Canada,1996-02-01,Cars,15475,Winter
Sweetgrass,Montana,Canada,1996-02-01,Trains,31,Winter
Sweetgrass,Montana,Canada,1996-02-01,Trucks,8128,Winter
Tecate,California,Mexico,1996-02-01,Buses,90,Winter
Tecate,California,Mexico,1996-02-01,Cars,80938,Winter
Tecate,California,Mexico,1996-02-01,Trains,2,Winter
Tecate,California,Mexico,1996-02-01,Trucks,3555,Winter
Tornillo,Texas,Mexico,1996-02-01,Buses,0,Winter
Tornillo,Texas,Mexico,1996-02-01,Cars,50241,Winter
Tornillo,Texas,Mexico,1996-02-01,Trains,0,Winter
Tornillo,Texas,Mexico,1996-02-01,Trucks,9,Winter
Trout River,New York,Canada,1996-02-01,Buses,10,Winter
Trout River,New York,Canada,1996-02-01,Cars,11814,Winter
Trout River,New York,Canada,1996-02-01,Trains,61,Winter
Trout River,New York,Canada,1996-02-01,Trucks,1013,Winter
Turner,Montana,Canada,1996-02-01,Buses,12,Winter
Turner,Montana,Canada,1996-02-01,Cars,604,Winter
Turner,Montana,Canada,1996-02-01,Trains,0,Winter
Turner,Montana,Canada,1996-02-01,Trucks,47,Winter
Van Buren,Maine,Canada,1996-02-01,Buses,9,Winter
Van Buren,Maine,Canada,1996-02-01,Cars,30065,Winter
Van Buren,Maine,Canada,1996-02-01,Trains,0,Winter
Van Buren,Maine,Canada,1996-02-01,Trucks,2222,Winter
Vanceboro,Maine,Canada,1996-02-01,Buses,5,Winter
Vanceboro,Maine,Canada,1996-02-01,Cars,4111,Winter
Vanceboro,Maine,Canada,1996-02-01,Trains,21,Winter
Vanceboro,Maine,Canada,1996-02-01,Trucks,626,Winter
Walhalla,North Dakota,Canada,1996-02-01,Buses,2,Winter
Walhalla,North Dakota,Canada,1996-02-01,Cars,2297,Winter
Walhalla,North Dakota,Canada,1996-02-01,Trains,0,Winter
Walhalla,North Dakota,Canada,1996-02-01,Trucks,626,Winter
Warroad,Minnesota,Canada,1996-02-01,Buses,139,Winter
Warroad,Minnesota,Canada,1996-02-01,Cars,5473,Winter
Warroad,Minnesota,Canada,1996-02-01,Trains,210,Winter
Warroad,Minnesota,Canada,1996-02-01,Trucks,1380,Winter
Westhope,North Dakota,Canada,1996-02-01,Buses,0,Winter
Westhope,North Dakota,Canada,1996-02-01,Cars,662,Winter
Westhope,North Dakota,Canada,1996-02-01,Trains,0,Winter
Westhope,North Dakota,Canada,1996-02-01,Trucks,361,Winter
Whitetail,Montana,Canada,1996-02-01,Buses,0,Winter
Whitetail,Montana,Canada,1996-02-01,Cars,255,Winter
Whitetail,Montana,Canada,1996-02-01,Trains,0,Winter
Whitetail,Montana,Canada,1996-02-01,Trucks,11,Winter
Whitlash,Montana,Canada,1996-02-01,Buses,0,Winter
Whitlash,Montana,Canada,1996-02-01,Cars,74,Winter
Whitlash,Montana,Canada,1996-02-01,Trains,0,Winter
Whitlash,Montana,Canada,1996-02-01,Trucks,32,Winter
Alcan,Alaska,Canada,1996-03-01,Buses,3,Spring
Alcan,Alaska,Canada,1996-03-01,Cars,1962,Spring
Alcan,Alaska,Canada,1996-03-01,Trains,0,Spring
Alcan,Alaska,Canada,1996-03-01,Trucks,484,Spring
Alexandria Bay,New York,Canada,1996-03-01,Buses,96,Spring
Alexandria Bay,New York,Canada,1996-03-01,Cars,41502,Spring
Alexandria Bay,New York,Canada,1996-03-01,Trains,0,Spring
Alexandria Bay,New York,Canada,1996-03-01,Trucks,15926,Spring
Ambrose,North Dakota,Canada,1996-03-01,Buses,0,Spring
Ambrose,North Dakota,Canada,1996-03-01,Cars,497,Spring
Ambrose,North Dakota,Canada,1996-03-01,Trains,0,Spring
Ambrose,North Dakota,Canada,1996-03-01,Trucks,45,Spring
