Date,Port Name,State,Port Code,Border,Measure,Value,Year,Month,Month_Name,Quarter,Region
2015-03-01,Ferry,Washington,3013,Canada,Personal Transportation,1323,2015,3,March,1,Pacific Northwest
2015-03-01,Fort Fairfield,Maine,107,Canada,Commercial Transportation,2365,2015,3,March,1,Northeast
2015-03-01,Fort Fairfield,Maine,107,Canada,Personal Transportation,22416,2015,3,March,1,Northeast
2015-03-01,Fort Kent,Maine,110,Canada,Commercial Transportation,2082,2015,3,March,1,Northeast
2015-03-01,Fort Kent,Maine,110,Canada,Personal Transportation,30110,2015,3,March,1,Northeast
2015-03-01,Fort Kent,Maine,110,Canada,Public Transportation,14,2015,3,March,1,Northeast
2015-03-01,Fortuna,North Dakota,3417,Canada,Commercial Transportation,1063,2015,3,March,1,Northern Plains
2015-03-01,Fortuna,North Dakota,3417,Canada,Personal Transportation,1824,2015,3,March,1,Northern Plains
2015-03-01,Friday Harbor,Washington,3014,Canada,Personal Transportation,155,2015,3,March,1,Pacific Northwest
2015-03-01,Frontier,Washington,3020,Canada,Commercial Transportation,3743,2015,3,March,1,Pacific Northwest
2015-03-01,Frontier,Washington,3020,Canada,Personal Transportation,10726,2015,3,March,1,Pacific Northwest
2015-03-01,Frontier,Washington,3020,Canada,Public Transportation,320,2015,3,March,1,Pacific Northwest
2015-03-01,Frontier,Washington,3020,Canada,Rail Transportation,803,2015,3,March,1,Pacific Northwest
2015-03-01,Grand Portage,Minnesota,3613,Canada,Commercial Transportation,2199,2015,3,March,1,Great Lakes
2015-03-01,Grand Portage,Minnesota,3613,Canada,Personal Transportation,52352,2015,3,March,1,Great Lakes
2015-03-01,Grand Portage,Minnesota,3613,Canada,Public Transportation,1612,2015,3,March,1,Great Lakes
2015-03-01,Hannah,North Dakota,3408,Canada,Commercial Transportation,82,2015,3,March,1,Northern Plains
2015-03-01,Hannah,North Dakota,3408,Canada,Personal Transportation,202,2015,3,March,1,Northern Plains
2015-03-01,Hansboro,North Dakota,3415,Canada,Commercial Transportation,29,2015,3,March,1,Northern Plains
2015-03-01,Hansboro,North Dakota,3415,Canada,Personal Transportation,1452,2015,3,March,1,Northern Plains
2015-03-01,Hidalgo,Texas,2305,Mexico,Commercial Transportation,99098,2015,3,March,1,South
2015-03-01,Hidalgo,Texas,2305,Mexico,Personal Transportation,1356792,2015,3,March,1,South
2015-03-01,Hidalgo,Texas,2305,Mexico,Public Transportation,26948,2015,3,March,1,South
2015-03-01,Highgate Springs,Vermont,212,Canada,Commercial Transportation,15552,2015,3,March,1,Northeast
2015-03-01,Highgate Springs,Vermont,212,Canada,Personal Transportation,105681,2015,3,March,1,Northeast
2015-03-01,Highgate Springs,Vermont,212,Canada,Public Transportation,6799,2015,3,March,1,Northeast
2015-03-01,Highgate Springs,Vermont,212,Canada,Rail Transportation,1543,2015,3,March,1,Northeast
2015-03-01,Houlton,Maine,106,Canada,Commercial Transportation,13642,2015,3,March,1,Northeast
2015-03-01,Houlton,Maine,106,Canada,Personal Transportation,53269,2015,3,March,1,Northeast
2015-03-01,Houlton,Maine,106,Canada,Public Transportation,368,2015,3,March,1,Northeast
2015-03-01,International Falls,Minnesota,3604,Canada,Commercial Transportation,3153,2015,3,March,1,Great Lakes
2015-03-01,International Falls,Minnesota,3604,Canada,Personal Transportation,78234,2015,3,March,1,Great Lakes
2015-03-01,International Falls,Minnesota,3604,Canada,Public Transportation,374,2015,3,March,1,Great Lakes
2015-03-01,International Falls,Minnesota,3604,Canada,Rail Transportation,65719,2015,3,March,1,Great Lakes
2015-03-01,Jackman,Maine,104,Canada,Commercial Transportation,18793,2015,3,March,1,Northeast
2015-03-01,Jackman,Maine,104,Canada,Personal Transportation,20621,2015,3,March,1,Northeast
2015-03-01,Jackman,Maine,104,Canada,Public Transportation,363,2015,3,March,1,Northeast
2015-03-01,Jackman,Maine,104,Canada,Rail Transportation,530,2015,3,March,1,Northeast
2015-03-01,Kenneth G Ward,Washington,3023,Canada,Commercial Transportation,8784,2015,3,March,1,Pacific Northwest
2015-03-01,Kenneth G Ward,Washington,3023,Canada,Personal Transportation,137188,2015,3,March,1,Pacific Northwest
2015-03-01,Ketchikan,Alaska,3102,Canada,Commercial Transportation,12,2015,3,March,1,Alaska
2015-03-01,Ketchikan,Alaska,3102,Canada,Personal Transportation,467,2015,3,March,1,Alaska
2015-03-01,Lancaster,Minnesota,3430,Canada,Commercial Transportation,1059,2015,3,March,1,Great Lakes
2015-03-01,Lancaster,Minnesota,3430,Canada,Personal Transportation,5994,2015,3,March,1,Great Lakes
2015-03-01,Lancaster,Minnesota,3430,Canada,Public Transportation,28,2015,3,March,1,Great Lakes
2015-03-01,Laredo,Texas,2304,Mexico,Commercial Transportation,359116,2015,3,March,1,South
2015-03-01,Laredo,Texas,2304,Mexico,Personal Transportation,1633182,2015,3,March,1,South
2015-03-01,Laredo,Texas,2304,Mexico,Public Transportation,96163,2015,3,March,1,South
2015-03-01,Laredo,Texas,2304,Mexico,Rail Transportation,33397,2015,3,March,1,South
2015-03-01,Laurier,Washington,3016,Canada,Commercial Transportation,1649,2015,3,March,1,Pacific Northwest
2015-03-01,Laurier,Washington,3016,Canada,Personal Transportation,10607,2015,3,March,1,Pacific Northwest
2015-03-01,Laurier,Washington,3016,Canada,Public Transportation,62,2015,3,March,1,Pacific Northwest
2015-03-01,Laurier,Washington,3016,Canada,Rail Transportation,251,2015,3,March,1,Pacific Northwest
2015-03-01,Limestone,Maine,118,Canada,Commercial Transportation,358,2015,3,March,1,Northeast
2015-03-01,Limestone,Maine,118,Canada,Personal Transportation,4074,2015,3,March,1,Northeast
2015-03-01,Lukeville,Arizona,2602,Mexico,Commercial Transportation,6,2015,3,March,1,Southwest
2015-03-01,Lukeville,Arizona,2602,Mexico,Personal Transportation,123622,2015,3,March,1,Southwest
2015-03-01,Lukeville,Arizona,2602,Mexico,Public Transportation,265,2015,3,March,1,Southwest
2015-03-01,Madawaska,Maine,109,Canada,Commercial Transportation,2598,2015,3,March,1,Northeast
2015-03-01,Madawaska,Maine,109,Canada,Personal Transportation,91999,2015,3,March,1,Northeast
2015-03-01,Madawaska,Maine,109,Canada,Public Transportation,21,2015,3,March,1,Northeast
2015-03-01,Maida,North Dakota,3416,Canada,Commercial Transportation,321,2015,3,March,1,Northern Plains
2015-03-01,Maida,North Dakota,3416,Canada,Personal Transportation,1627,2015,3,March,1,Northern Plains
2015-03-01,Massena,New York,704,Canada,Commercial Transportation,3884,2015,3,March,1,Northeast
2015-03-01,Massena,New York,704,Canada,Personal Transportation,186954,2015,3,March,1,Northeast
2015-03-01,Massena,New York,704,Canada,Public Transportation,3332,2015,3,March,1,Northeast
2015-03-01,Metaline Falls,Washington,3025,Canada,Commercial Transportation,1407,2015,3,March,1,Pacific Northwest
2015-03-01,Metaline Falls,Washington,3025,Canada,Personal Transportation,6579,2015,3,March,1,Pacific Northwest
2015-03-01,Metaline Falls,Washington,3025,Canada,Public Transportation,49,2015,3,March,1,Pacific Northwest
2015-03-01,Morgan,Montana,3319,Canada,Commercial Transportation,207,2015,3,March,1,Northern Plains
2015-03-01,Morgan,Montana,3319,Canada,Personal Transportation,986,2015,3,March,1,Northern Plains
2015-03-01,Morgan,Montana,3319,Canada,Public Transportation,1,2015,3,March,1,Northern Plains
2015-03-01,Naco,Arizona,2603,Mexico,Commercial Transportation,671,2015,3,March,1,Southwest
2015-03-01,Naco,Arizona,2603,Mexico,Personal Transportation,75127,2015,3,March,1,Southwest
2015-03-01,Neche,North Dakota,3404,Canada,Commercial Transportation,1521,2015,3,March,1,Northern Plains
2015-03-01,Neche,North Dakota,3404,Canada,Personal Transportation,8013,2015,3,March,1,Northern Plains
2015-03-01,Nighthawk,Washington,3011,Canada,Personal Transportation,1314,2015,3,March,1,Pacific Northwest
2015-03-01,Nogales,Arizona,2604,Mexico,Commercial Transportation,67985,2015,3,March,1,Southwest
2015-03-01,Nogales,Arizona,2604,Mexico,Personal Transportation,1164743,2015,3,March,1,Southwest
2015-03-01,Nogales,Arizona,2604,Mexico,Public Transportation,15622,2015,3,March,1,Southwest
2015-03-01,Nogales,Arizona,2604,Mexico,Rail Transportation,8255,2015,3,March,1,Southwest
2015-03-01,Noonan,North Dakota,3420,Canada,Commercial Transportation,781,2015,3,March,1,Northern Plains
2015-03-01,Noonan,North Dakota,3420,Canada,Personal Transportation,6360,2015,3,March,1,Northern Plains
2015-03-01,Northgate,North Dakota,3406,Canada,Commercial Transportation,1682,2015,3,March,1,Northern Plains
2015-03-01,Northgate,North Dakota,3406,Canada,Personal Transportation,3009,2015,3,March,1,Northern Plains
2015-03-01,Northgate,North Dakota,3406,Canada,Rail Transportation,27,2015,3,March,1,Northern Plains
2015-03-01,Norton,Vermont,211,Canada,Commercial Transportation,2053,2015,3,March,1,Northeast
2015-03-01,Norton,Vermont,211,Canada,Personal Transportation,7284,2015,3,March,1,Northeast
2015-03-01,Norton,Vermont,211,Canada,Rail Transportation,1345,2015,3,March,1,Northeast
2015-03-01,Ogdensburg,New York,701,Canada,Commercial Transportation,7156,2015,3,March,1,Northeast
2015-03-01,Ogdensburg,New York,701,Canada,Personal Transportation,60601,2015,3,March,1,Northeast
2015-03-01,Ogdensburg,New York,701,Canada,Public Transportation,327,2015,3,March,1,Northeast
2015-03-01,Opheim,Montana,3317,Canada,Commercial Transportation,39,2015,3,March,1,Northern Plains
2015-03-01,Opheim,Montana,3317,Canada,Personal Transportation,827,2015,3,March,1,Northern Plains
2015-03-01,Oroville,Washington,3019,Canada,Commercial Transportation,5498,2015,3,March,1,Pacific Northwest
2015-03-01,Oroville,Washington,3019,Canada,Personal Transportation,52046,2015,3,March,1,Pacific Northwest
2015-03-01,Oroville,Washington,3019,Canada,Public Transportation,456,2015,3,March,1,Pacific Northwest
2015-03-01,Otay Mesa,California,2506,Mexico,Commercial Transportation,138980,2015,3,March,1,Southwest
2015-03-01,Otay Mesa,California,2506,Mexico,Personal Transportation,1861201,2015,3,March,1,Southwest
2015-03-01,Otay Mesa,California,2506,Mexico,Public Transportation,17471,2015,3,March,1,Southwest
2015-03-01,Otay Mesa,California,2506,Mexico,Rail Transportation,284,2015,3,March,1,Southwest
2015-03-01,Pembina,North Dakota,3401,Canada,Commercial Transportation,41201,2015,3,March,1,Northern Plains
2015-03-01,Pembina,North Dakota,3401,Canada,Personal Transportation,70643,2015,3,March,1,Northern Plains
2015-03-01,Pembina,North Dakota,3401,Canada,Public Transportation,16,2015,3,March,1,Northern Plains
2015-03-01,Pembina,North Dakota,3401,Canada,Rail Transportation,10570,2015,3,March,1,Northern Plains
2015-03-01,Piegan,Montana,3316,Canada,Commercial Transportation,124,2015,3,March,1,Northern Plains
2015-03-01,Piegan,Montana,3316,Canada,Personal Transportation,12136,2015,3,March,1,Northern Plains
2015-03-01,Pinecreek,Minnesota,3425,Canada,Commercial Transportation,263,2015,3,March,1,Great Lakes
2015-03-01,Pinecreek,Minnesota,3425,Canada,Personal Transportation,1299,2015,3,March,1,Great Lakes
2015-03-01,Point Roberts,Washington,3017,Canada,Commercial Transportation,1573,2015,3,March,1,Pacific Northwest
2015-03-01,Point Roberts,Washington,3017,Canada,Personal Transportation,194213,2015,3,March,1,Pacific Northwest
2015-03-01,Point Roberts,Washington,3017,Canada,Public Transportation,516,2015,3,March,1,Pacific Northwest
2015-03-01,Port Angeles,Washington,3007,Canada,Commercial Transportation,128,2015,3,March,1,Pacific Northwest
2015-03-01,Port Angeles,Washington,3007,Canada,Personal Transportation,9052,2015,3,March,1,Pacific Northwest
2015-03-01,Port Angeles,Washington,3007,Canada,Public Transportation,31,2015,3,March,1,Pacific Northwest
2015-03-01,Port Huron,Michigan,3802,Canada,Commercial Transportation,140760,2015,3,March,1,Great Lakes
2015-03-01,Port Huron,Michigan,3802,Canada,Personal Transportation,358826,2015,3,March,1,Great Lakes
2015-03-01,Port Huron,Michigan,3802,Canada,Public Transportation,4699,2015,3,March,1,Great Lakes
2015-03-01,Port Huron,Michigan,3802,Canada,Rail Transportation,45561,2015,3,March,1,Great Lakes
2015-03-01,Portal,North Dakota,3403,Canada,Commercial Transportation,15333,2015,3,March,1,Northern Plains
2015-03-01,Portal,North Dakota,3403,Canada,Personal Transportation,21180,2015,3,March,1,Northern Plains
2015-03-01,Portal,North Dakota,3403,Canada,Public Transportation,2480,2015,3,March,1,Northern Plains
2015-03-01,Portal,North Dakota,3403,Canada,Rail Transportation,24713,2015,3,March,1,Northern Plains
2015-03-01,Porthill,Idaho,3308,Canada,Commercial Transportation,1196,2015,3,March,1,Pacific Northwest
2015-03-01,Porthill,Idaho,3308,Canada,Personal Transportation,30957,2015,3,March,1,Pacific Northwest
2015-03-01,Presidio,Texas,2403,Mexico,Commercial Transportation,1492,2015,3,March,1,South
2015-03-01,Presidio,Texas,2403,Mexico,Personal Transportation,183421,2015,3,March,1,South
2015-03-01,Presidio,Texas,2403,Mexico,Public Transportation,675,2015,3,March,1,South
2015-03-01,Progreso,Texas,2309,Mexico,Commercial Transportation,7732,2015,3,March,1,South
2015-03-01,Progreso,Texas,2309,Mexico,Personal Transportation,377087,2015,3,March,1,South
2015-03-01,Raymond,Montana,3301,Canada,Commercial Transportation,3147,2015,3,March,1,Northern Plains
2015-03-01,Raymond,Montana,3301,Canada,Personal Transportation,4758,2015,3,March,1,Northern Plains
2015-03-01,Raymond,Montana,3301,Canada,Public Transportation,124,2015,3,March,1,Northern Plains
2015-03-01,Richford,Vermont,203,Canada,Commercial Transportation,654,2015,3,March,1,Northeast
2015-03-01,Richford,Vermont,203,Canada,Personal Transportation,25257,2015,3,March,1,Northeast
2015-03-01,Richford,Vermont,203,Canada,Rail Transportation,48,2015,3,March,1,Northeast
2015-03-01,Rio Grande City,Texas,2307,Mexico,Commercial Transportation,6651,2015,3,March,1,South
2015-03-01,Rio Grande City,Texas,2307,Mexico,Personal Transportation,101812,2015,3,March,1,South
2015-03-01,Roma,Texas,2310,Mexico,Commercial Transportation,1368,2015,3,March,1,South
2015-03-01,Roma,Texas,2310,Mexico,Personal Transportation,201541,2015,3,March,1,South
2015-03-01,Roma,Texas,2310,Mexico,Public Transportation,716,2015,3,March,1,South
2015-03-01,Roosville,Montana,3318,Canada,Commercial Transportation,1973,2015,3,March,1,Northern Plains
2015-03-01,Roosville,Montana,3318,Canada,Personal Transportation,32380,2015,3,March,1,Northern Plains
2015-03-01,Roosville,Montana,3318,Canada,Public Transportation,446,2015,3,March,1,Northern Plains
2015-03-01,Roseau,Minnesota,3426,Canada,Commercial Transportation,1426,2015,3,March,1,Great Lakes
2015-03-01,Roseau,Minnesota,3426,Canada,Personal Transportation,8258,2015,3,March,1,Great Lakes
2015-03-01,San Luis,Arizona,2608,Mexico,Commercial Transportation,6910,2015,3,March,1,Southwest
2015-03-01,San Luis,Arizona,2608,Mexico,Personal Transportation,1004431,2015,3,March,1,Southwest
2015-03-01,San Luis,Arizona,2608,Mexico,Public Transportation,18,2015,3,March,1,Southwest
2015-03-01,San Ysidro,California,2504,Mexico,Personal Transportation,3977638,2015,3,March,1,Southwest
2015-03-01,San Ysidro,California,2504,Mexico,Public Transportation,36657,2015,3,March,1,Southwest
2015-03-01,Santa Teresa,New Mexico,2408,Mexico,Commercial Transportation,15173,2015,3,March,1,Southwest
2015-03-01,Santa Teresa,New Mexico,2408,Mexico,Personal Transportation,155934,2015,3,March,1,Southwest
2015-03-01,Santa Teresa,New Mexico,2408,Mexico,Public Transportation,221,2015,3,March,1,Southwest
2015-03-01,Sarles,North Dakota,3409,Canada,Commercial Transportation,404,2015,3,March,1,Northern Plains
2015-03-01,Sarles,North Dakota,3409,Canada,Personal Transportation,716,2015,3,March,1,Northern Plains
2015-03-01,Sarles,North Dakota,3409,Canada,Public Transportation,454,2015,3,March,1,Northern Plains
2015-03-01,Sasabe,Arizona,2606,Mexico,Commercial Transportation,48,2015,3,March,1,Southwest
2015-03-01,Sasabe,Arizona,2606,Mexico,Personal Transportation,4617,2015,3,March,1,Southwest
2015-03-01,Sault Sainte Marie,Michigan,3803,Canada,Commercial Transportation,7541,2015,3,March,1,Great Lakes
2015-03-01,Sault Sainte Marie,Michigan,3803,Canada,Personal Transportation,157204,2015,3,March,1,Great Lakes
2015-03-01,Sault Sainte Marie,Michigan,3803,Canada,Public Transportation,3887,2015,3,March,1,Great Lakes
2015-03-01,Sault Sainte Marie,Michigan,3803,Canada,Rail Transportation,4037,2015,3,March,1,Great Lakes
2015-03-01,Scobey,Montana,3309,Canada,Commercial Transportation,178,2015,3,March,1,Northern Plains
2015-03-01,Scobey,Montana,3309,Canada,Personal Transportation,1187,2015,3,March,1,Northern Plains
2015-03-01,Sherwood,North Dakota,3414,Canada,Commercial Transportation,1694,2015,3,March,1,Northern Plains
2015-03-01,Sherwood,North Dakota,3414,Canada,Personal Transportation,3883,2015,3,March,1,Northern Plains
2015-03-01,Skagway,Alaska,3103,Canada,Commercial Transportation,907,2015,3,March,1,Alaska
2015-03-01,Skagway,Alaska,3103,Canada,Personal Transportation,4207,2015,3,March,1,Alaska
2015-03-01,Skagway,Alaska,3103,Canada,Public Transportation,6,2015,3,March,1,Alaska
2015-03-01,St John,North Dakota,3405,Canada,Commercial Transportation,46,2015,3,March,1,Northern Plains
2015-03-01,St John,North Dakota,3405,Canada,Personal Transportation,2858,2015,3,March,1,Northern Plains
2015-03-01,St John,North Dakota,3405,Canada,Public Transportation,7,2015,3,March,1,Northern Plains
2015-03-01,Sumas,Washington,3009,Canada,Commercial Transportation,27092,2015,3,March,1,Pacific Northwest
2015-03-01,Sumas,Washington,3009,Canada,Personal Transportation,206778,2015,3,March,1,Pacific Northwest
2015-03-01,Sumas,Washington,3009,Canada,Public Transportation,1801,2015,3,March,1,Pacific Northwest
2015-03-01,Sumas,Washington,3009,Canada,Rail Transportation,206,2015,3,March,1,Pacific Northwest
2015-03-01,Sweetgrass,Montana,3310,Canada,Commercial Transportation,25080,2015,3,March,1,Northern Plains
2015-03-01,Sweetgrass,Montana,3310,Canada,Personal Transportation,50283,2015,3,March,1,Northern Plains
2015-03-01,Sweetgrass,Montana,3310,Canada,Public Transportation,485,2015,3,March,1,Northern Plains
2015-03-01,Sweetgrass,Montana,3310,Canada,Rail Transportation,2434,2015,3,March,1,Northern Plains
2015-03-01,Tecate,California,2505,Mexico,Commercial Transportation,8236,2015,3,March,1,Southwest
2015-03-01,Tecate,California,2505,Mexico,Personal Transportation,275715,2015,3,March,1,Southwest
2015-03-01,Tecate,California,2505,Mexico,Public Transportation,430,2015,3,March,1,Southwest
2015-03-01,Tornillo,Texas,2404,Mexico,Personal Transportation,77778,2015,3,March,1,South
2015-03-01,Trout River,New York,715,Canada,Commercial Transportation,1799,2015,3,March,1,Northeast
2015-03-01,Trout River,New York,715,Canada,Personal Transportation,29064,2015,3,March,1,Northeast
2015-03-01,Trout River,New York,715,Canada,Rail Transportation,3462,2015,3,March,1,Northeast
2015-03-01,Turner,Montana,3306,Canada,Commercial Transportation,658,2015,3,March,1,Northern Plains
2015-03-01,Turner,Montana,3306,Canada,Personal Transportation,2126,2015,3,March,1,Northern Plains
2015-03-01,Turner,Montana,3306,Canada,Public Transportation,51,2015,3,March,1,Northern Plains
2015-03-01,Van Buren,Maine,108,Canada,Commercial Transportation,3009,2015,3,March,1,Northeast
2015-03-01,Van Buren,Maine,108,Canada,Personal Transportation,37922,2015,3,March,1,Northeast
2015-03-01,Van Buren,Maine,108,Canada,Rail Transportation,609,2015,3,March,1,Northeast
2015-03-01,Vanceboro,Maine,105,Canada,Commercial Transportation,87,2015,3,March,1,Northeast
2015-03-01,Vanceboro,Maine,105,Canada,Personal Transportation,5189,2015,3,March,1,Northeast
2015-03-01,Vanceboro,Maine,105,Canada,Rail Transportation,1560,2015,3,March,1,Northeast
2015-03-01,Walhalla,North Dakota,3407,Canada,Commercial Transportation,2707,2015,3,March,1,Northern Plains
2015-03-01,Walhalla,North Dakota,3407,Canada,Personal Transportation,8537,2015,3,March,1,Northern Plains
2015-03-01,Walhalla,North Dakota,3407,Canada,Public Transportation,20,2015,3,March,1,Northern Plains
2015-03-01,Warroad,Minnesota,3423,Canada,Commercial Transportation,1437,2015,3,March,1,Great Lakes
2015-03-01,Warroad,Minnesota,3423,Canada,Personal Transportation,22750,2015,3,March,1,Great Lakes
2015-03-01,Warroad,Minnesota,3423,Canada,Public Transportation,783,2015,3,March,1,Great Lakes
2015-03-01,Warroad,Minnesota,3423,Canada,Rail Transportation,1204,2015,3,March,1,Great Lakes
2015-03-01,Westhope,North Dakota,3419,Canada,Commercial Transportation,998,2015,3,March,1,Northern Plains
2015-03-01,Westhope,North Dakota,3419,Canada,Personal Transportation,2001,2015,3,March,1,Northern Plains
2015-03-01,Whitlash,Montana,3321,Canada,Commercial Transportation,214,2015,3,March,1,Northern Plains
2015-03-01,Whitlash,Montana,3321,Canada,Personal Transportation,85,2015,3,March,1,Northern Plains
2015-03-01,Wildhorse,Montana,3323,Canada,Commercial Transportation,78,2015,3,March,1,Northern Plains
2015-03-01,Wildhorse,Montana,3323,Canada,Personal Transportation,2336,2015,3,March,1,Northern Plains
2015-03-01,Willow Creek,Montana,3325,Canada,Commercial Transportation,1,2015,3,March,1,Northern Plains
2015-03-01,Willow Creek,Montana,3325,Canada,Personal Transportation,683,2015,3,March,1,Northern Plains
2015-04-01,Alcan,Alaska,3104,Canada,Commercial Transportation,1227,2015,4,April,2,Alaska
2015-04-01,Alcan,Alaska,3104,Canada,Personal Transportation,7733,2015,4,April,2,Alaska
2015-04-01,Alcan,Alaska,3104,Canada,Public Transportation,8,2015,4,April,2,Alaska
2015-04-01,Alexandria Bay,New York,708,Canada,Commercial Transportation,34542,2015,4,April,2,Northeast
2015-04-01,Alexandria Bay,New York,708,Canada,Personal Transportation,118098,2015,4,April,2,Northeast
2015-04-01,Alexandria Bay,New York,708,Canada,Public Transportation,5444,2015,4,April,2,Northeast
2015-04-01,Ambrose,North Dakota,3410,Canada,Commercial Transportation,1,2015,4,April,2,Northern Plains
2015-04-01,Ambrose,North Dakota,3410,Canada,Personal Transportation,192,2015,4,April,2,Northern Plains
2015-04-01,Anacortes,Washington,3010,Canada,Personal Transportation,10266,2015,4,April,2,Pacific Northwest
2015-04-01,Anacortes,Washington,3010,Canada,Public Transportation,91,2015,4,April,2,Pacific Northwest
2015-04-01,Andrade,California,2502,Mexico,Personal Transportation,199560,2015,4,April,2,Southwest
2015-04-01,Antler,North Dakota,3413,Canada,Commercial Transportation,14,2015,4,April,2,Northern Plains
2015-04-01,Antler,North Dakota,3413,Canada,Personal Transportation,1892,2015,4,April,2,Northern Plains
2015-04-01,Baudette,Minnesota,3424,Canada,Commercial Transportation,910,2015,4,April,2,Great Lakes
2015-04-01,Baudette,Minnesota,3424,Canada,Personal Transportation,31844,2015,4,April,2,Great Lakes
2015-04-01,Baudette,Minnesota,3424,Canada,Public Transportation,304,2015,4,April,2,Great Lakes
2015-04-01,Baudette,Minnesota,3424,Canada,Rail Transportation,969,2015,4,April,2,Great Lakes
2015-04-01,Beecher Falls,Vermont,206,Canada,Commercial Transportation,1635,2015,4,April,2,Northeast
2015-04-01,Beecher Falls,Vermont,206,Canada,Personal Transportation,10006,2015,4,April,2,Northeast
2015-04-01,Blaine,Washington,3004,Canada,Commercial Transportation,66681,2015,4,April,2,Pacific Northwest
2015-04-01,Blaine,Washington,3004,Canada,Personal Transportation,1005018,2015,4,April,2,Pacific Northwest
2015-04-01,Blaine,Washington,3004,Canada,Public Transportation,24346,2015,4,April,2,Pacific Northwest
2015-04-01,Blaine,Washington,3004,Canada,Rail Transportation,19275,2015,4,April,2,Pacific Northwest
2015-04-01,Boquillas,Texas,2410,Mexico,Personal Transportation,1374,2015,4,April,2,South
2015-04-01,Boundary,Washington,3015,Canada,Commercial Transportation,8,2015,4,April,2,Pacific Northwest
2015-04-01,Boundary,Washington,3015,Canada,Personal Transportation,8761,2015,4,April,2,Pacific Northwest
2015-04-01,Boundary,Washington,3015,Canada,Rail Transportation,407,2015,4,April,2,Pacific Northwest
2015-04-01,Bridgewater,Maine,127,Canada,Commercial Transportation,1474,2015,4,April,2,Northeast
2015-04-01,Bridgewater,Maine,127,Canada,Personal Transportation,11684,2015,4,April,2,Northeast
2015-04-01,Brownsville,Texas,2301,Mexico,Commercial Transportation,33008,2015,4,April,2,South
2015-04-01,Brownsville,Texas,2301,Mexico,Personal Transportation,1249411,2015,4,April,2,South
2015-04-01,Brownsville,Texas,2301,Mexico,Public Transportation,5017,2015,4,April,2,South
2015-04-01,Brownsville,Texas,2301,Mexico,Rail Transportation,6340,2015,4,April,2,South
2015-04-01,Buffalo Niagara Falls,New York,901,Canada,Commercial Transportation,161042,2015,4,April,2,Northeast
2015-04-01,Buffalo Niagara Falls,New York,901,Canada,Personal Transportation,1151199,2015,4,April,2,Northeast
2015-04-01,Buffalo Niagara Falls,New York,901,Canada,Public Transportation,40531,2015,4,April,2,Northeast
2015-04-01,Buffalo Niagara Falls,New York,901,Canada,Rail Transportation,12046,2015,4,April,2,Northeast
2015-04-01,Calais,Maine,115,Canada,Commercial Transportation,10695,2015,4,April,2,Northeast
2015-04-01,Calais,Maine,115,Canada,Personal Transportation,150412,2015,4,April,2,Northeast
2015-04-01,Calais,Maine,115,Canada,Public Transportation,488,2015,4,April,2,Northeast
2015-04-01,Calais,Maine,115,Canada,Rail Transportation,131,2015,4,April,2,Northeast
2015-04-01,Calexico,California,2503,Mexico,Personal Transportation,1341151,2015,4,April,2,Southwest
2015-04-01,Calexico East,California,2507,Mexico,Commercial Transportation,56777,2015,4,April,2,Southwest
2015-04-01,Calexico East,California,2507,Mexico,Personal Transportation,880421,2015,4,April,2,Southwest
2015-04-01,Calexico East,California,2507,Mexico,Public Transportation,10168,2015,4,April,2,Southwest
2015-04-01,Calexico East,California,2507,Mexico,Rail Transportation,618,2015,4,April,2,Southwest
2015-04-01,Carbury,North Dakota,3421,Canada,Commercial Transportation,62,2015,4,April,2,Northern Plains
2015-04-01,Carbury,North Dakota,3421,Canada,Personal Transportation,2339,2015,4,April,2,Northern Plains
2015-04-01,Champlain Rouses Point,New York,712,Canada,Commercial Transportation,49407,2015,4,April,2,Northeast
2015-04-01,Champlain Rouses Point,New York,712,Canada,Personal Transportation,223838,2015,4,April,2,Northeast
2015-04-01,Champlain Rouses Point,New York,712,Canada,Public Transportation,34284,2015,4,April,2,Northeast
2015-04-01,Champlain Rouses Point,New York,712,Canada,Rail Transportation,10148,2015,4,April,2,Northeast
2015-04-01,Columbus,New Mexico,2406,Mexico,Commercial Transportation,1001,2015,4,April,2,Southwest
2015-04-01,Columbus,New Mexico,2406,Mexico,Personal Transportation,106856,2015,4,April,2,Southwest
2015-04-01,Columbus,New Mexico,2406,Mexico,Public Transportation,1573,2015,4,April,2,Southwest
2015-04-01,Dalton Cache,Alaska,3106,Canada,Commercial Transportation,254,2015,4,April,2,Alaska
2015-04-01,Dalton Cache,Alaska,3106,Canada,Personal Transportation,4055,2015,4,April,2,Alaska
2015-04-01,Dalton Cache,Alaska,3106,Canada,Public Transportation,26,2015,4,April,2,Alaska
2015-04-01,Danville,Washington,3012,Canada,Commercial Transportation,117,2015,4,April,2,Pacific Northwest
2015-04-01,Danville,Washington,3012,Canada,Personal Transportation,8978,2015,4,April,2,Pacific Northwest
2015-04-01,Del Bonita,Montana,3322,Canada,Commercial Transportation,3,2015,4,April,2,Northern Plains
2015-04-01,Del Bonita,Montana,3322,Canada,Personal Transportation,5935,2015,4,April,2,Northern Plains
2015-04-01,Del Rio,Texas,2302,Mexico,Commercial Transportation,11697,2015,4,April,2,South
2015-04-01,Del Rio,Texas,2302,Mexico,Personal Transportation,374858,2015,4,April,2,South
